Unnamed: 0,title,year,synopsis,critic_score,people_score,consensus,total_reviews,total_ratings,type,rating,genre,original_language,director,producer,writer,release_date_(theaters),release_date_(streaming),box_office_(gross_usa),runtime,production_co,sound_mix,aspect_ratio,view_the_collection,crew,link,director_count,producer_count,writer_count,production_co_count,runtime_minutes,box_office_(gross_usa) in millions
1247,Iron Man,2008,"A billionaire industrialist and genius inventor, Tony Stark (Robert Downey Jr.), is conducting weapons tests overseas, but terrorists kidnap him to force him to build a devastating weapon. Instead, he builds an armored suit and upends his captors. Returning to America, Stark refines the suit and uses it to combat crime and terrorism.",94,91.0,"Powered by Robert Downey Jr.'s vibrant charm, Iron Man turbo-charges the superhero genre with a deft intelligence and infectious sense of fun.",280,"250,000+",Science Fiction & Fantasy,PG-13,"sci fi, adventure, action, fantasy",English,Jon Favreau,"Avi Arad, Kevin Feige","Mark Fergus, Hawk Ostby, Art Marcum, Matt Holloway","May 2, 2008 wide",42331.0,$318.3M,2h 6m,"Marvel Enterprises, Paramount","Dolby SRD, DTS, SDDS",Scope (2.35:1),Marvel Cinematic Universe,"Robert Downey Jr., Terrence Howard, Gwyneth Paltrow, Jeff Bridges, Shaun Toub, Faran Tahir, Leslie Bibb, Sayed Badreya, Clark Gregg, Bill Smitrovich, Jon Favreau, Mark Fergus, Hawk Ostby, Art Marcum, Matt Holloway, Avi Arad, Kevin Feige, Louis D'Esposito, Peter Billingsley, Jon Favreau",http://www.rottentomatoes.com/m/iron_man,1,2,4,2,126,318.3
1250,The Discreet Charm of the Bourgeoisie,1972,"The ambassador of the Latin American republic of Miranda (Fernando Rey), M. Thevenot (Paul Frankeur), his wife Simone (Delphine Seyrig) and her sister Florence (Bulle Ogier) arrive for a dinner party at the house of Alice SÃ©nÃ©chal (StÃ©phane Audran) and her husband Henri (Jean-Pierre Cassel), only to learn that they were mistaken about the date. In director Luis BuÃ±uel's surreal fantasy, the six bourgeois friends repeatedly gather for a dinner that never quite arrives.",98,89.0,,53,"10,000+",Science Fiction & Fantasy,PG,comedy,French (Canada),Luis BuÃ±uel,Serge Silberman,"Luis BuÃ±uel, Jean-Claude CarriÃ¨re",,42651.0,$198.8K,1h 40m,"Dean Film, Jet Films S.A., Greenwich Film Productions",Mono,,,"Fernando Rey, Delphine Seyrig, Jean-Pierre Cassel, Paul Frankeur, Bulle Ogier, Jean-Claude CarriÃ¨re, Serge Silberman, Edmond Richard, Helene Plemiannikov",http://www.rottentomatoes.com/m/discreet_charm_of_the_bourgeoisie,1,1,2,3,100,0.1988
1251,2001: A Space Odyssey,1968,"An imposing black structure provides a connection between the past and the future in this enigmatic adaptation of a short story by revered sci-fi author Arthur C. Clarke. When Dr. Dave Bowman (Keir Dullea) and other astronauts are sent on a mysterious mission, their ship's computer system, HAL, begins to display increasingly strange behavior, leading up to a tense showdown between man and machine that results in a mind-bending trek through space and time.",92,89.0,"One of the most influential of all sci-fi films -- and one of the most controversial -- Stanley Kubrick's 2001 is a delicate, poetic meditation on the ingenuity -- and folly -- of mankind.",113,"250,000+",Science Fiction & Fantasy,G,sci fi,English,Stanley Kubrick,Stanley Kubrick,"Arthur C. Clarke, Stanley Kubrick",,41676.0,$1.3M,2h 19m,Metro Goldwyn Mayer,"Magnetic Stereo 6 Track, Mono, Stereo",70mm,,"Keir Dullea, Gary Lockwood, William Sylvester, Leonard Rossiter, Douglas Rain, Margaret Tyzack, Robert Beatty, Stanley Kubrick, Stanley Kubrick, Stanley Kubrick, Geoffrey Unsworth, Ray Lovejoy, James Liggat, Ernest Archer, Harry Lange, Anthony Masters",http://www.rottentomatoes.com/m/2001_a_space_odyssey,1,1,2,1,139,1.3
1252,Edge of Tomorrow,2014,"When Earth falls under attack from invincible aliens, no military unit in the world is able to beat them. Maj. William Cage (Tom Cruise), an officer who has never seen combat, is assigned to a suicide mission. Killed within moments, Cage finds himself thrown into a time loop, in which he relives the same brutal fight -- and his death -- over and over again. However, Cage's fighting skills improve with each encore, bringing him and a comrade (Emily Blunt) ever closer to defeating the aliens.",91,90.0,"Gripping, well-acted, funny, and clever, Edge of Tomorrow offers entertaining proof that Tom Cruise is still more than capable of shouldering the weight of a blockbuster action thriller.",326,"100,000+",Science Fiction & Fantasy,PG-13,"sci fi, action",English,Doug Liman,"Erwin Stoff, Tom Lassally, Jason Hoffs, Gregory Jacobs, Jeffrey Silver","Christopher McQuarrie, Jez Butterworth, John-Henry Butterworth","Jun 6, 2014 wide",42318.0,$100.2M,1h 53m,3 Arts Entertainment,"Datasat, Dolby Digital",,,"Tom Cruise, Emily Blunt, Brendan Gleeson, Bill Paxton, Jonas Armstrong, Tony Way, Kick Gurry, Franz Drameh, Dragomir Mrsic, Charlotte Riley, Doug Liman, Christopher McQuarrie, Jez Butterworth, John-Henry Butterworth, Erwin Stoff, Tom Lassally, Jason Hoffs, Gregory Jacobs, Jeffrey Silver, Doug Liman",http://www.rottentomatoes.com/m/live_die_repeat_edge_of_tomorrow,1,5,3,1,113,100.2
1253,Snowpiercer,2013,A post-apocalyptic ice age forces humanity's last survivors aboard a globe-spanning supertrain. One man (Chris Evans) will risk everything to lead a revolt for control of the engine and the future of the world.,94,72.0,Snowpiercer offers an audaciously ambitious action spectacular for filmgoers numb to effects-driven blockbusters.,255,"50,000+",Science Fiction & Fantasy,R,"mystery and thriller, sci fi, action",English,Bong Joon-ho,"Jeong Tae-seong, Steven Nam, Park Chan-wook, Lee Tae-hun","Bong Joon-ho, Kelly Masterson","Jun 27, 2014 limited",42801.0,$4.6M,2h 5m,"Opus, CJ Entertainment, Stillking Films, Moho Film",,,,"Chris Evans, Song Kang-ho, Tilda Swinton, Jamie Bell, Octavia Spencer, John Hurt, Ed Harris, Ewen Bremner, Ko Asung, Alison Pill, Bong Joon-ho, Bong Joon-ho, Kelly Masterson, Jeong Tae-seong, Steven Nam, Park Chan-wook, Lee Tae-hun, Miky Lee, Hong Gyeong pyo",http://www.rottentomatoes.com/m/snowpiercer,1,4,2,4,125,4.6
1255,Doctor Strange,2016,"Dr. Stephen Strange's (Benedict Cumberbatch) life changes after a car accident robs him of the use of his hands. When traditional medicine fails him, he looks for healing, and hope, in a mysterious enclave. He quickly learns that the enclave is at the front line of a battle against unseen dark forces bent on destroying reality. Before long, Strange is forced to choose between his life of fortune and status or leave it all behind to defend the world as the most powerful sorcerer in existence.",89,85.0,"Doctor Strange artfully balances its outrÃ© source material against the blockbuster constraints of the MCU, delivering a thoroughly entertaining superhero origin story in the bargain.",377,"100,000+",Science Fiction & Fantasy,PG-13,"adventure, action, fantasy",English,Scott Derrickson,Kevin Feige,"Jon Spaihts, Scott Derrickson, C. Robert Cargill","Nov 4, 2016 wide",42780.0,$232.6M,1h 55m,"Marvel Studios, Marvel Entertainment","Dolby Digital, Dolby Atmos",Scope (2.35:1),Marvel Cinematic Universe,"Benedict Cumberbatch, Chiwetel Ejiofor, Rachel McAdams, Benedict Wong, Mads Mikkelsen, Tilda Swinton, Michael Stuhlbarg, Benjamin Bratt, Scott Adkins, Zara Phythian, Scott Derrickson, Jon Spaihts, Scott Derrickson, C. Robert Cargill, Kevin Feige, Louis D'Esposito, Victoria Alonso, Stephen Broussard, Charles Newirth, Stan Lee",http://www.rottentomatoes.com/m/doctor_strange_2016,1,1,3,2,115,232.6
1256,Aliens,1986,"After floating in space for 57 years, Lt. Ripley's (Sigourney Weaver) shuttle is found by a deep space salvage team. Upon arriving at LV-426, the marines find only one survivor, a nine year old girl named Newt (Carrie Henn). But even these battle-hardened marines with all the latest weaponry are no match for the hundreds of aliens that have invaded the colony.",97,94.0,"While Alien was a marvel of slow-building, atmospheric tension, Aliens packs a much more visceral punch, and features a typically strong performance from Sigourney Weaver.",76,"250,000+",Science Fiction & Fantasy,R,"action, horror, sci fi",English,James Cameron,Gale Anne Hurd,,"Jul 18, 1986 wide",42333.0,$77.6M,2h 17m,"Twentieth Century Fox, Brandywine Productions","Surround, Dolby Stereo, Magnetic Stereo 6 Track, Stereo",Flat (1.85:1),Alien,"Sigourney Weaver, Carrie Henn, Michael Biehn, Paul Reiser, Lance Henriksen, Bill Paxton, William Hope, Jenette Goldstein, Al Matthews, Mark Rolston, James Cameron, James Cameron, David Giler, Gordon Carroll, David Giler, Gale Anne Hurd, James Horner, Adrian Biddle, Ray Lovejoy, Peter Lamont",http://www.rottentomatoes.com/m/1000617-aliens,1,1,1,2,137,77.6
1260,The Empire Strikes Back,1980,"The adventure continues in this ""Star Wars"" sequel. Luke Skywalker (Mark Hamill), Han Solo (Harrison Ford), Princess Leia (Carrie Fisher) and Chewbacca (Peter Mayhew) face attack by the Imperial forces and its AT-AT walkers on the ice planet Hoth. While Han and Leia escape in the Millennium Falcon, Luke travels to Dagobah in search of Yoda. Only with the Jedi master's help will Luke survive when the dark side of the Force beckons him into the ultimate duel with Darth Vader (David Prowse).",94,97.0,"Dark, sinister, but ultimately even more involving than A New Hope, The Empire Strikes Back defies viewer expectations and takes the series to heightened emotional levels.",104,"250,000+",Science Fiction & Fantasy,PG,"action, sci fi, adventure, fantasy",English,Irvin Kershner,Gary Kurtz,"Lawrence Kasdan, Leigh Brackett","May 21, 1980 wide",42104.0,$291.9M,2h 4m,Lucasfilm Ltd.,"Surround, Dolby Stereo, Dolby A, Magnetic Stereo 6 Track",Scope (2.35:1),Star Wars Saga,"Mark Hamill, Harrison Ford, Carrie Fisher, Billy Dee Williams, Anthony Daniels, David Prowse, James Earl Jones, Peter Mayhew, Kenny Baker, Frank Oz, Irvin Kershner, George Lucas, Lawrence Kasdan, Leigh Brackett, Jim Bloom, Gary Kurtz, George Lucas, Robert Watts, Peter Suschitzky",http://www.rottentomatoes.com/m/empire_strikes_back,1,1,2,1,124,291.9
1261,X-Men: Days of Future Past,2014,"Convinced that mutants pose a threat to humanity, Dr. Bolivar Trask (Peter Dinklage) develops the Sentinels, enormous robotic weapons that can detect a mutant gene and zero in on that person. In the 21st century, the Sentinels have evolved into highly efficient killing machines. With mutants now facing extinction, Wolverine (Hugh Jackman) volunteers to go back in time and rally the X-Men of the past to help change a pivotal moment in history and thereby save their future.",90,91.0,X-Men: Days of Future Past combines the best elements of the series to produce a satisfyingly fast-paced outing that ranks among the franchise's finest installments.,330,"250,000+",Science Fiction & Fantasy,PG-13,"fantasy, action, adventure, sci fi",English,Bryan Singer,"Lauren Shuler Donner, Bryan Singer, Simon Kinberg, Hutch Parker",Simon Kinberg,"May 23, 2014 wide",42339.0,$233.9M,2h 11m,"Bad Hat Harry, Donners' Company","Dolby Atmos, Datasat",,X-Men,"Hugh Jackman, James McAvoy, Michael Fassbender, Jennifer Lawrence, Halle Berry, Ellen Page, Peter Dinklage, Ian McKellen, Patrick Stewart, Anna Paquin, Bryan Singer, Simon Kinberg, Lauren Shuler Donner, Bryan Singer, Simon Kinberg, Hutch Parker, Stan Lee, Todd Hallowell, Josh McLaglen, John Ottman",http://www.rottentomatoes.com/m/x_men_days_of_future_past,1,4,1,2,131,233.9
1262,Pan's Labyrinth,2006,"In 1944 Spain young Ofelia (Ivana Baquero) and her ailing mother (Ariadna Gil) arrive at the post of her mother's new husband (Sergi LÃ³pez), a sadistic army officer who is trying to quell a guerrilla uprising. While exploring an ancient maze, Ofelia encounters the faun Pan, who tells her that she is a legendary lost princess and must complete three dangerous tasks in order to claim immortality.",95,91.0,"Pan's Labyrinth is Alice in Wonderland for grown-ups, with the horrors of both reality and fantasy blended together into an extraordinary, spellbinding fable.",238,"250,000+",Science Fiction & Fantasy,R,"drama, war, fantasy",Spanish (Spain),Guillermo del Toro,"Alfonso CuarÃ³n, Bertha Navarro, Guillermo del Toro, Frida Torresblanco",Guillermo del Toro,"Dec 29, 2006 limited",40391.0,$37.6M,2h,"Warner Bros., Tequila Gang","Dolby SRD, DTS, SDDS",Flat (1.85:1),,"Maribel VerdÃº, Ivana Baquero, Doug Jones, Ariadna Gil, Federico Luppi, Roger Casamajor, Manolo Solo, Guillermo del Toro, Guillermo del Toro, Alfonso CuarÃ³n, Bertha Navarro, Guillermo del Toro, Frida Torresblanco, Guillermo Navarro, Javier Navarrete, Bernat Vilaplana",http://www.rottentomatoes.com/m/pans_labyrinth,1,4,1,2,120,37.6
1264,Beauty and the Beast,1991,"An arrogant young prince (Robby Benson) and his castle's servants fall under the spell of a wicked enchantress, who turns him into the hideous Beast until he learns to love and be loved in return. The spirited, headstrong village girl Belle (Paige O'Hara) enters the Beast's castle after he imprisons her father Maurice (Rex Everhart). With the help of his enchanted servants, including the matronly Mrs. Potts (Angela Lansbury), Belle begins to draw the cold-hearted Beast out of his isolation.",94,92.0,"Enchanting, sweepingly romantic, and featuring plenty of wonderful musical numbers, Beauty and the Beast is one of Disney's most elegant animated offerings.",118,"250,000+",Science Fiction & Fantasy,G,"kids and family, animation, fantasy",English,"Gary Trousdale, Kirk Wise",Don Hahn,Linda Woolverton,,42619.0,$219.0M,1h 24m,Walt Disney Pictures,Surround,,,"Paige O'Hara, Robby Benson, Jerry Orbach, David Ogden Stiers, Angela Lansbury, Bradley Pierce, Rex Everhart, Jesse Corti, Hal Smith, Gary Trousdale, Kirk Wise, Howard Ashman, Don Hahn, Alan Menken, John Carnochan, Brian McEntee, Linda Woolverton",http://www.rottentomatoes.com/m/beauty_and_the_beast_1991,2,1,1,1,84,219.0
1265,The Princess Bride,1987,"A fairy tale adventure about a beautiful young woman and her one true love. He must find her after a long separation and save her. They must battle the evils of the mythical kingdom of Florin to be reunited with each other. Based on the William Goldman novel ""The Princess Bride"" which earned its own loyal audience.",97,94.0,"A delightfully postmodern fairy tale, The Princess Bride is a deft, intelligent mix of swashbuckling, romance, and comedy that takes an age-old damsel-in-distress story and makes it fresh.",77,"250,000+",Science Fiction & Fantasy,PG,"kids and family, comedy, adventure",English,Rob Reiner,"Rob Reiner, Andrew Scheinman",William Goldman,"Oct 1, 1987 wide",42727.0,$26.9M,1h 38m,"Act III Communications, Princess Bride Ltd., Buttercup Films Ltd.","Surround, Dolby Stereo",Flat (1.85:1),,"Cary Elwes, Robin Wright, Mandy Patinkin, Chris Sarandon, Christopher Guest, Wallace Shawn, Fred Savage, Peter Falk, Peter Cook, Carol Kane, Rob Reiner, William Goldman, Steve Nicolaides, Rob Reiner, Andrew Scheinman, Jeffrey Stott, Willy De Ville, Mark Knopfler, Adrian Biddle",http://www.rottentomatoes.com/m/princess_bride,1,2,1,3,98,26.9
1266,Looper,2012,"In a future society, time-travel exists, but it's only available to those with the means to pay for it on the black market. When the mob wants to eliminate someone, it sends the target into the past, where a hit man known as a looper lies in wait to finish the job. Joe (Joseph Gordon-Levitt) is one such hired gun, and he does his job well -- until the day his bosses decide to ""close the loop"" and send Joe's future self (Bruce Willis) back in time to be killed.",93,82.0,"As thought-provoking as it is thrilling, Looper delivers an uncommonly smart, bravely original blend of futuristic sci-fi and good old-fashioned action.",268,"100,000+",Science Fiction & Fantasy,R,"mystery and thriller, sci fi, action",English,Rian Johnson,"Ram Bergman, James D. Stern",Rian Johnson,"Sep 28, 2012 wide",41883.0,$66.3M,1h 59m,Ram Bergman,,Scope (2.35:1),,"Bruce Willis, Joseph Gordon-Levitt, Emily Blunt, Paul Dano, Noah Segan, Piper Perabo, Jeff Daniels, Summer Qing, Tracie Thoms, Frank Brennan, Rian Johnson, Rian Johnson, Ram Bergman, James D. Stern, Douglas E. Hansen, Julie Goldstein, Peter Schlessel, Joseph Gordon-Levitt, Dan Mintz, Steve Yedlin",http://www.rottentomatoes.com/m/looper,1,2,1,1,119,66.3
1268,Guardians of the Galaxy Vol. 2,2017,"Peter Quill and his fellow Guardians are hired by a powerful alien race, the Sovereign, to protect their precious batteries from invaders. When it is discovered that Rocket has stolen the items they were sent to guard, the Sovereign dispatch their armada to search for vengeance. As the Guardians try to escape, the mystery of Peter's parentage is revealed.",85,87.0,"Guardians of the Galaxy Vol. 2's action-packed plot, dazzling visuals, and irreverent humor add up to a sequel that's almost as fun -- if not quite as thrillingly fresh -- as its predecessor.",417,"100,000+",Science Fiction & Fantasy,PG-13,"comedy, fantasy, sci fi, action, adventure",English,James Gunn,Kevin Feige,James Gunn,"May 5, 2017 wide",42926.0,$389.8M,2h 15m,"Marvel Studios, Walt Disney Pictures","Dolby Digital, Dolby Atmos",Scope (2.35:1),Marvel Cinematic Universe,"Chris Pratt, Zoe Saldana, Bradley Cooper, Dave Bautista, Vin Diesel, Michael Rooker, Karen Gillan, Sylvester Stallone, Pom Klementieff, Kurt Russell, James Gunn, James Gunn, Kevin Feige, Victoria Alonso, Louis D'Esposito, Nikolas Korda, Stan Lee, Jonathan Schwartz, Henry Braham, Fred Raskin",http://www.rottentomatoes.com/m/guardians_of_the_galaxy_vol_2,1,1,1,2,135,389.8
