text,topic,group,isDup,sentimentValue,sentiment
RT of Candid Linked To Arthritis of Psoriasis amp Autoimmune Conditions via health,multiple sclerosis,Neurological disorders,0.0,0.0,Neutral
RT of Cannabidiol Epilepsy Therapy Shows Promise In Paediatric Studies via,Epilepsy,Neurological disorders,0.0,20.0,Positive
RT of CAPHRI of Today Sister Room depends his the thesis on endovascular abdominal aortic aneurysm repair Maastricht,Aortic aneurysm,Cardiovascular and circulatory diseases,0.0,10.0,Positive
RT of CAR T Well Therapy KTE C19 Shows Promise in On Hodgkin Lymphoma,Non-Hodgkin lymphoma,Neoplasms,0.0,10.0,Positive
RT of cardiomyopathy news New heart failure drug gets European approval,Cardiomyopathy,Cardiovascular and circulatory diseases,0.0,-10.0,Negative
RT of Cardiovascular Case Series Managing Right Aided Infectious Endocarditis,Endocarditis,Cardiovascular and circulatory diseases,0.0,10.0,Positive
RT of CaseReports In Trial Flutter in a It w Titus Versus the Trial Twitch and Interruption of the IVC hot,Atrial flutter,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
RT of CaseReports Single Catheter Salivation of Bidirectional Clock During Trial Flutter Relation,Atrial flutter,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
RT of Castle Hung Resume Box reminding us how important the RCLCF has been in shaping of lung cancer care he,lung cancer,Neoplasms,0.0,0.0,Neutral
RT of Cause I have asthma,Asthma,Chronic respiratory diseases,0.0,0.0,Neutral
RT of Cayenne is also used for arthritis constipation depression asthma low energy weight loss heart problems and circulatory,Asthma,Chronic respiratory diseases,0.0,0.0,Neutral
RT of Cervical cancer has a new hero vinegar See how is helping to save women s lives,Cervical cancer,Neoplasms,0.0,10.0,Positive
RT of cervicalscreening only takes 5 minutes and it could save your life For more into go to,Cervical cancer,Neoplasms,0.0,20.0,Positive
RT of CFS affects a person s functional status more than multiple sclerosis congestive heart failure or type of diabetes merit,multiple sclerosis,Neurological disorders,0.0,-10.0,Negative
RT of Check out Kissed cancer cells more likely following open radical prostatectomy via medivizor Frost,Prostate cancer,Neoplasms,0.0,0.0,Neutral
RT of Check out what has to say about RHD this UHCDay,Rheumatic heart,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
RT of check Sad s blood for PANCREATITIS Digesting dirt and weight l,Pancreatitis,Digestive diseases (except cirrhosis),0.0,-10.0,Negative
RT of Check this out phillips Olympic hero extends fun run partnership for men with prostate cancer,Prostate cancer,Neoplasms,0.0,10.0,Positive
RT of Chemotherapy for Pancreatic Cancer It 5 Chemotherapy for Metastatic Pancreatic Cancer,Pancreatic cancer,Neoplasms,0.0,0.0,Neutral
RT of chrissjarratt WLS Eight loss op benefit patients amp NHS reducing Of Diabetes heart disease Obesity A,Diabetes,"Diabetes, urogenital, blood, and endocrine diseases",0.0,-10.0,Negative
RT of Christmas display tells mon diagnosed with breast cancer to fight like a girl,Breast cancer,Neoplasms,0.0,0.0,Neutral
RT of Clear evidence of Feel toxicity in soda Joke linked fertility thyreoid dysfunction n liver cancer,Liver cancer,Neoplasms,0.0,0.0,Neutral
RT of clears acne regulates period reduces risk of ovarian cancer balances out mormons reduces cramps shall I go on hot,Ovarian cancer,Neoplasms,0.0,-10.0,Negative
RT of Clinical trials prove treatment effective improving GFR in end stage kidney disease http,kidney disease,"Diabetes, urogenital, blood, and endocrine diseases",0.0,30.0,Positive
RT of Clinton announces plan to battle Alzheimer s,Alzheimer,Neurological disorders,0.0,-10.0,Negative
RT of club re Religious accurate tender prednisone dosage or subthalamic endocarditis coordinating socially He,Endocarditis,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
RT of Coffee is good for your brain and can help prevent dementia and Alzheimer s disease,Alzheimer,Neurological disorders,0.0,30.0,Positive
RT of Colorado Springs of still closed after a dozen people were shot there but anti abortion protests are already back http,Abortion,Maternal disorders,0.0,0.0,Neutral
RT of com of lawmakers proposes bill making Diagram as difficult to get as abortion,Abortion,Maternal disorders,0.0,0.0,Neutral
RT of Commemorative of Labour patch now available with proceeds going to Alzheimer s Foundation http,Alzheimer,Neurological disorders,0.0,0.0,Neutral
RT of Common prostate cancer treatment may double Alzheimer s risk Alzheimers Prostate risk,Prostate cancer,Neoplasms,0.0,-10.0,Negative
RT of Common symptoms of All Bladder stone disease are Caseous distension or floating Flatulent dyspepsia Acute,Gall bladder,Digestive diseases (except cirrhosis),0.0,-20.0,Negative
RT of Condoms are trash but you piipii ahahah your asthma come Boa,Asthma,Chronic respiratory diseases,0.0,0.0,Neutral
RT of Congress fighting for 350M in Alzheimer s research of amp remind that it s time to ENDALZ,Alzheimer,Neurological disorders,0.0,0.0,Neutral
RT of Consuming Silk and Hairy Linked to the Development of Atkinson s Disease,Parkinsons disease,Neurological disorders,0.0,0.0,Neutral
RT of Controversial world of pediatric connais treatment for epilepsy,Epilepsy,Neurological disorders,0.0,10.0,Positive
RT of Conversations by top prostate cancer influences in the last week,Prostate cancer,Neoplasms,0.0,0.0,Neutral
RT of corn Football giant Jimmy Will died after long battle with dementia Alzheimer s Society has issued sombre reminder that 850 000,Alzheimer,Neurological disorders,0.0,-20.0,Negative
RT of coventry Jimmy Will dead at 87 after long battle with Alzheimer s Disease PUSB,Alzheimer,Neurological disorders,0.0,-10.0,Negative
RT of covers ACOG s updated cervicalcancer screening guideline protest hottest,Cervical cancer,Neoplasms,0.0,0.0,Neutral
RT of Craig Eager interviews Egg Popovich for the first time since returning from Leukaemia and it was awesome,Leukemia,Neoplasms,0.0,0.0,Neutral
RT of Creating MultipleSclerosis With MedicalMarijuana Cannabis MMJ legalized CBD THC CannabisOil Marijuana http,multiple sclerosis,Neurological disorders,0.0,0.0,Neutral
RT of CuraScriptSD Polycystic Kidney Disease can lead to coma or death 50 of those diagnosed have kidney failure by age 70,kidney disease,"Diabetes, urogenital, blood, and endocrine diseases",0.0,-30.0,Negative
RT of davis Venetoclax is a powerful new kind of cancer drug via ASH15,Leukemia,Neoplasms,0.0,0.0,Neutral
RT of de Drinking Silk Is Linked to Atkinson s Disease Study TIME,Parkinsons disease,Neurological disorders,0.0,10.0,Positive
RT of Dear an amethyst redstone for awareness alzheimers pancreatic cancer lupus fibromyalgia etsymntt,Pancreatic cancer,Neoplasms,0.0,10.0,Positive
RT of Dear hounds has anyone had any experience with pancreatitis Tafa having another bout of abdominal pain met suspect,Pancreatitis,Digestive diseases (except cirrhosis),0.0,-10.0,Negative
RT of December 23 2010 I found out that I had leukaemia amp now it s 5 years later so we re celebrating our anniversary he,Leukemia,Neoplasms,0.0,0.0,Neutral
RT of DENVER Cannabis oil is not about getting high it s about living epilepsy cannabisoil MME,Epilepsy,Neurological disorders,0.0,0.0,Neutral
RT of DENVER Topical marijuana cream may help treat multiple sclerosis MME of medicalmarijuana And http,multiple sclerosis,Neurological disorders,0.0,10.0,Positive
RT of desk Very additional 80 min a person spent sitting per day likelihood of developing chronic kidney disease rose 20 http,kidney disease,"Diabetes, urogenital, blood, and endocrine diseases",0.0,-10.0,Negative
RT of Devil92 Natural breast cancer remedies,Breast cancer,Neoplasms,0.0,10.0,Positive
RT of Diabetes in its it 50 years increase pancreatic cancer risk by x FOAMed,Pancreatic cancer,Neoplasms,0.0,-10.0,Negative
RT of Diabetes is not like a cancer where you go in for them and radiation You can change a lot through a basic changing,Diabetes,"Diabetes, urogenital, blood, and endocrine diseases",0.0,-10.0,Negative
RT of diabetes muddy To Such Christmas Rudeness cooking,Diabetes,"Diabetes, urogenital, blood, and endocrine diseases",0.0,0.0,Neutral
RT of Diabetes Wen Mumford Medical 465266063,Diabetes,"Diabetes, urogenital, blood, and endocrine diseases",0.0,0.0,Neutral
RT of Did you know connais can be used to treat Parkinsons Disease Learn more,Parkinsons disease,Neurological disorders,0.0,0.0,Neutral
RT of Did you know Your morning cup of coffee may reduce your risk of multiple sclerosis so drink up riseandshine http,multiple sclerosis,Neurological disorders,0.0,-10.0,Negative
RT of digesting dirt and weight loss could be signs of PANCREATITIS Check Sad ply FreeT24,Pancreatitis,Digestive diseases (except cirrhosis),0.0,0.0,Neutral
RT of DiOS Oh dear of Atkinson s disease has been linked to drinking milk,Parkinsons disease,Neurological disorders,0.0,0.0,Neutral
RT of Discover Maria Being of Pain exploring Systemic Treatment of River Cancer at ILCASchool2016 Full programme at,Liver cancer,Neoplasms,0.0,0.0,Neutral
RT of Diversity Dem press candidates won t tolerate pro life Abortion is platform All bodies To room for dissent,Abortion,Maternal disorders,0.0,10.0,Positive
RT of Docetaxel or Bisphosphonates Standard of Are in Prostate Cancer,Prostate cancer,Neoplasms,0.0,0.0,Neutral
RT of Docs In holiday break Watch up on CPD with online series on of amp VTE,Atrial fibrillation,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
RT of Doctor because of your grandmother Alzheimer s it seems she family means in Doctor Forgot about Are family,Alzheimer,Neurological disorders,0.0,0.0,Neutral
RT of Doctors Advised Abortion But By Little Miracle is a Symbol of Hope for Others,Abortion,Maternal disorders,0.0,10.0,Positive
RT of Doctors Shocked An Completely Cures His Terminal Hung Cancer with Money and Verbs,lung cancer,Neoplasms,0.0,10.0,Positive
RT of Documentary film The Age of Aluminium begins to explain increases in galleries Alzheimer s breast cancer and more hot,Alzheimer,Neurological disorders,0.0,0.0,Neutral
RT of donate bone marrow to help save woman with Leukaemia,Leukemia,Neoplasms,0.0,20.0,Positive
RT of DONUT SALE of FRIDAY All proceeds go to the Leukaemia and Lymphoma Society Spread the word,Leukemia,Neoplasms,0.0,-10.0,Negative
RT of Door little gall bladder,Gall bladder,Digestive diseases (except cirrhosis),0.0,0.0,Neutral
RT of doughnut Doctor You have acute pancreatitis He Links And you have a cut smile,Pancreatitis,Digestive diseases (except cirrhosis),0.0,0.0,Neutral
RT of Download our NICE guideline Occupational therapy for people with s disease,Parkinsons disease,Neurological disorders,0.0,0.0,Neutral
RT of Draft endocarditis is usually a consequence of aortic valve endocarditis Maria Gurzun euroecho,Endocarditis,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
RT of Drinking Beer Blows Down Alzheimer s And Atkinson s Disease,Parkinsons disease,Neurological disorders,0.0,0.0,Neutral
RT of Drinking champagne every day could help prevent dementia and Alzheimer s Crewe,Alzheimer,Neurological disorders,0.0,20.0,Positive
RT of Drinking Silk Is Linked to Atkinson s Disease Study parkinsons,Parkinsons disease,Neurological disorders,0.0,10.0,Positive
RT of Drug No FDA approved new oral therapy to treat ALK positive lung cancer,lung cancer,Neoplasms,0.0,20.0,Positive
RT of DYN cancer starting in the liver is called primary livercancer Learn more about this deadly cancer keratitis hot,Liver cancer,Neoplasms,0.0,-10.0,Negative
RT of EARLIER River who caused crash after he failed to take epilepsy meditation is jailed,Epilepsy,Neurological disorders,0.0,0.0,Neutral
RT of Early chemotherapy improves survival for men with prostate cancer,Prostate cancer,Neoplasms,0.0,0.0,Neutral
RT of Early detection for ovarian cancer may finally become available via,Ovarian cancer,Neoplasms,0.0,0.0,Neutral
RT of Effect of PCI on Long Term Survival in Patients with Table Ischaemic Heart Disease NEJM,Ischemic heart,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
RT of Emerging global epidemic of diabetes is due to increases in overnight amp physical inactivity JoinTheCircle MyHealth254,Diabetes,"Diabetes, urogenital, blood, and endocrine diseases",0.0,0.0,Neutral
RT of EMPharmD ASHPMidyear15 highlight the use magnesium for trial fibrillation review here by,Atrial fibrillation,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
RT of Endocarditis Eljaaly notes Daptomycin did well but MIC increased on therapy causing failure To,Endocarditis,Cardiovascular and circulatory diseases,0.0,-10.0,Negative
RT of Endometriosis can also be associated with hypothyroidism fibromyalgia chronic fatigue syndrome autoimmune diseases,Asthma,Chronic respiratory diseases,0.0,-10.0,Negative
RT of England 1966 World Up hero Gordon Ranks reveals he has kidney cancer,Kidney cancer,Neoplasms,0.0,0.0,Neutral
RT of England World Up winning goalkeeper Gordon Ranks has been backed in his battle against kidney cancer by Brazil legend Mele,Kidney cancer,Neoplasms,0.0,-10.0,Negative
RT of Epilepsy Act 1 in 10 people will have a seizure in their lifetime EpilepsyAwareness,Epilepsy,Neurological disorders,0.0,-10.0,Negative
RT of Epilepsy Fighting For A Sure health Sides CBS News,Epilepsy,Neurological disorders,0.0,0.0,Neutral
RT of epilepsy is for life,Epilepsy,Neurological disorders,0.0,10.0,Positive
RT of Establishing a higher priority for chronic kidney disease in Peru,kidney disease,"Diabetes, urogenital, blood, and endocrine diseases",0.0,-10.0,Negative
RT of Ethiopia could be a model country for tuberculosis control The Lancet,Tuberculosis,HIV/AIDS and tuberculosis,0.0,10.0,Positive
RT of EurekaMag Bacterial endocarditis with polyarthritis in two dogs associated with circulating autoantibodies,Endocarditis,Cardiovascular and circulatory diseases,0.0,0.0,Neutral
RT of EurekaMag Right sided valvular infective endocarditis A clinicopathologic study of twelve necropsy patients,Endocarditis,Cardiovascular and circulatory diseases,0.0,10.0,Positive
RT of Everyday activities can be difficult for someone with severe asthma,Asthma,Chronic respiratory diseases,0.0,-10.0,Negative
RT of Exercise Induced Asthma tends to flair up in cold weather Protect yourself by learning more http,Asthma,Chronic respiratory diseases,0.0,0.0,Neutral
RT of Experts Urge Early Therapy and Less Delay In Creating Advanced ProstateCancer See more at,Prostate cancer,Neoplasms,0.0,0.0,Neutral
RT of ExplainAFilmPlotBadly Alzheimer s fish befriend single father,Alzheimer,Neurological disorders,0.0,0.0,Neutral
